367,Hugo Novoa,2023-2024,20,es ESP,RB Leipzig,de Bundesliga,0,,,0,0,1,,,,,,,,MF,5458f670
368,Alexander Nübel,2023-2024,26,de GER,Stuttgart,de Bundesliga,30,2700,30.0,30,0,0,0,0,0,0,0,0,0,GK,afb0c500
369,Kasim Nuhu,2023-2024,28,gh GHA,Hoffenheim,de Bundesliga,1,5,0.1,0,1,7,0,0,0,0,0,0,0,DF,93a50d2c
370,Fabian Nürnberger,2023-2024,24,bg BUL,Darmstadt 98,de Bundesliga,21,1513,16.8,17,4,0,1,1,2,1,0,0,0,DFMF,178018f9
371,Tim Oermann,2023-2024,19,de GER,Bochum,de Bundesliga,16,714,7.9,8,8,2,0,0,0,0,0,0,0,DF,57ec75bf
372,Oluwaseun Ogbemudia,2023-2024,17,de GER,Union Berlin,de Bundesliga,0,,,0,0,2,,,,,,,,DF,0664b57f
373,Masaya Okugawa,2023-2024,27,jp JPN,Augsburg,de Bundesliga,2,32,0.4,0,2,3,0,0,0,0,0,0,0,FWDF,63b9cc6d
374,Finn Ole Becker,2023-2024,23,de GER,Hoffenheim,de Bundesliga,22,606,6.7,5,17,10,0,0,0,0,0,0,0,MF,dd2e62da
375,Mathias Olesen,2023-2024,22,lu LUX,Köln,de Bundesliga,6,112,1.2,0,6,2,0,0,0,0,0,0,0,MFFW,86adbcc7
376,Dani Olmo,2023-2024,25,es ESP,RB Leipzig,de Bundesliga,21,1449,16.1,17,4,0,4,5,9,4,0,0,0,MF,ae44e8e2
377,Jan Olschowsky,2023-2024,21,de GER,Gladbach,de Bundesliga,0,,,0,0,23,,,,,,,,GK,fa4cabd1
378,Jonas Omlin,2023-2024,29,ch SUI,Gladbach,de Bundesliga,7,630,7.0,7,0,1,0,1,1,0,0,0,0,GK,c631f952
379,Karim Onisiwo,2023-2024,31,at AUT,Mainz 05,de Bundesliga,24,1493,16.6,17,7,2,1,3,4,1,0,0,0,FWMF,f26834c7
380,Francis Onyeka,2023-2024,16,de GER,Leverkusen,de Bundesliga,0,,,0,0,2,,,,,,,,FW,88d7a0d3
381,Loïs Openda,2023-2024,23,be BEL,RB Leipzig,de Bundesliga,34,2697,30.0,33,1,0,24,7,31,22,2,3,1,FW,8652a85c
382,Leon Opitz,2023-2024,18,de GER,Werder Bremen,de Bundesliga,3,18,0.2,0,3,11,0,0,0,0,0,0,0,FWDF,319fa018
383,Willi Orban,2023-2024,30,hu HUN,RB Leipzig,de Bundesliga,19,1582,17.6,18,1,0,0,0,0,0,0,0,0,DF,20030c06
384,Ivan Ordets,2023-2024,31,ua UKR,Bochum,de Bundesliga,24,1880,20.9,21,3,2,1,0,1,1,0,0,0,DF,86c75897
385,Jordi Osei-Tutu,2023-2024,24,eng ENG,Bochum,de Bundesliga,0,,,0,0,1,,,,,,,,DFMF,0a16eb36
386,Patrick Osterhage,2023-2024,23,de GER,Bochum,de Bundesliga,24,1861,20.7,21,3,3,2,1,3,2,0,0,0,MF,9662c9ec
387,Salih Özcan,2023-2024,25,tr TUR,Dortmund,de Bundesliga,23,1184,13.2,13,10,9,0,0,0,0,0,0,0,MF,15413fa5
388,Willian Pacho,2023-2024,21,ec ECU,Eint Frankfurt,de Bundesliga,33,2970,33.0,33,0,0,0,3,3,0,0,0,0,DF,ecbe2839
389,Gonçalo Paciência,2023-2024,28,pt POR,Bochum,de Bundesliga,19,650,7.2,6,13,8,3,1,4,3,0,0,0,FWMF,962e54cb
390,Exequiel Palacios,2023-2024,24,ar ARG,Leverkusen,de Bundesliga,24,1831,20.3,21,3,3,4,4,8,2,2,2,0,MF,e82adcab
391,Miloš Pantović,2023-2024,27,rs SRB,Union Berlin,de Bundesliga,1,15,0.2,0,1,0,1,0,1,1,0,0,0,MF,5dc15574
392,Antonios Papadopoulos,2023-2024,23,de GER,Dortmund,de Bundesliga,2,117,1.3,1,1,3,0,0,0,0,0,0,0,DF,13d23b29
393,Merveille Papela,2023-2024,22,de GER,Mainz 05,de Bundesliga,11,257,2.9,3,8,19,0,0,0,0,0,0,0,MFDF,b4b08774
394,Leart Paqarada,2023-2024,28,xk KVX,Köln,de Bundesliga,17,1075,11.9,11,6,8,0,0,0,0,0,0,0,DF,82bfc14d
395,Kevin Paredes,2023-2024,20,us USA,Wolfsburg,de Bundesliga,28,1432,15.9,15,13,3,3,0,3,3,0,0,0,FWMF,5c50fdbc
396,Felix Passlack,2023-2024,25,de GER,Bochum,de Bundesliga,15,960,10.7,13,2,11,2,2,4,2,0,0,0,DF,5c899683
397,Raul Paula,2023-2024,19,de GER,Stuttgart,de Bundesliga,0,,,0,0,4,,,,,,,,MF,6e05b753
398,Benjamin Pavard,2023-2024,27,fr FRA,Bayern Munich,de Bundesliga,0,,,0,0,1,,,,,,,,DF,45a03961
399,Jiří Pavlenka,2023-2024,31,cz CZE,Werder Bremen,de Bundesliga,7,630,7.0,7,0,17,0,0,0,0,0,0,0,GK,0a1cb833
400,Aleksandar Pavlovic,2023-2024,19,de GER,Bayern Munich,de Bundesliga,19,1227,13.6,14,5,6,2,2,4,2,0,0,0,MF,2658c82f
401,Kristian Pedersen,2023-2024,28,dk DEN,Köln,de Bundesliga,0,,,0,0,1,,,,,,,,DFMF,5154b2ba
402,Mads Pedersen,2023-2024,26,dk DEN,Augsburg,de Bundesliga,27,1786,19.8,19,8,3,1,1,2,1,0,0,0,DF,582a5247
403,Jordan Pefok,2023-2024,27,us USA,2 Teams,de Bundesliga,26,1447,16.1,18,8,2,5,3,8,5,0,0,0,FW,b684a484
404,Dženan Pejčinović,2023-2024,18,de GER,Wolfsburg,de Bundesliga,4,37,0.4,0,4,4,0,0,0,0,0,0,0,FW,80f252f6
405,Philipp Pentke,2023-2024,38,de GER,Köln,de Bundesliga,0,,0.0,0,0,24,0,0,0,0,0,0,0,GK,c41f7379
406,Daniel Peretz,2023-2024,23,il ISR,Bayern Munich,de Bundesliga,1,17,0.2,0,1,13,0,0,0,0,0,0,0,GK,3f29b3ba
407,Matteo Perez Vinlöf,2023-2024,17,se SWE,Bayern Munich,de Bundesliga,1,16,0.2,0,1,1,0,0,0,0,0,0,0,FW,7c762839
408,Pavao Pervan,2023-2024,35,at AUT,Wolfsburg,de Bundesliga,9,810,9.0,9,0,25,0,0,0,0,0,0,0,GK,c89e8aae
409,Jens Petter Hauge,2023-2024,23,no NOR,Eint Frankfurt,de Bundesliga,10,147,1.6,0,10,4,0,0,0,0,0,0,0,MFFW,12c35abe
410,Luca Pfeiffer,2023-2024,26,de GER,Darmstadt 98,de Bundesliga,24,1619,18.0,20,4,6,1,4,5,1,0,0,0,FWMF,83e1f40e
411,Patric Pfeiffer,2023-2024,23,de GER,Augsburg,de Bundesliga,11,511,5.7,4,7,11,0,1,1,0,0,0,0,DF,d07d0aeb
412,Luca Philipp,2023-2024,22,de GER,Hoffenheim,de Bundesliga,0,,0.0,0,0,26,0,0,0,0,0,0,0,GK,eb3e717e
413,Maximilian Philipp,2023-2024,29,de GER,Freiburg,de Bundesliga,17,323,3.6,1,16,7,1,0,1,1,0,0,0,FWMF,061e8e23
414,Florian Pick,2023-2024,27,de GER,Heidenheim,de Bundesliga,22,327,3.6,1,21,12,0,1,1,0,0,0,0,MFFW,00e36323
415,Amos Pieper,2023-2024,25,de GER,Werder Bremen,de Bundesliga,7,590,6.6,7,0,5,0,0,0,0,0,0,0,DF,526ea7cc
416,Marvin Pieringer,2023-2024,23,de GER,Heidenheim,de Bundesliga,31,1513,16.8,18,13,0,3,3,6,3,0,0,0,MFFW,11407d95
417,Alassane Pléa,2023-2024,30,fr FRA,Gladbach,de Bundesliga,27,1913,21.3,24,3,0,7,4,11,6,1,1,0,FWMF,bc6bd723
418,Ole Pohlmann,2023-2024,22,de GER,Dortmund,de Bundesliga,2,54,0.6,0,2,3,0,0,0,0,0,0,0,MF,822b83e8
419,Sebastian Polter,2023-2024,32,de GER,Darmstadt 98,de Bundesliga,9,446,5.0,4,5,0,0,1,1,0,0,0,0,FW,3745e8bd
420,Yussuf Poulsen,2023-2024,29,dk DEN,RB Leipzig,de Bundesliga,28,1217,13.5,12,16,3,5,2,7,5,0,0,0,FW,d2416c2e
421,Grischa Prömel,2023-2024,28,de GER,Hoffenheim,de Bundesliga,28,2139,23.8,27,1,0,4,5,9,4,0,0,0,MF,924f9191
422,Gustavo Puerta,2023-2024,20,co COL,Leverkusen,de Bundesliga,7,46,0.5,0,7,21,0,0,0,0,0,0,0,DFMF,2c08cab0
423,Joshua Quarshie,2023-2024,19,de GER,Hoffenheim,de Bundesliga,0,,,0,0,1,,,,,,,,MF,3c200e05
424,Luca Raimund,2023-2024,18,de GER,Stuttgart,de Bundesliga,3,30,0.3,0,3,8,0,0,0,0,0,0,0,FWMF,df1665d7
425,Grant Ranos,2023-2024,20,am ARM,Gladbach,de Bundesliga,9,49,0.5,0,9,11,0,0,0,0,0,0,0,MFFW,0ee6ea6a
426,Nicolai Rapp,2023-2024,26,de GER,Werder Bremen,de Bundesliga,2,76,0.8,1,1,9,0,0,0,0,0,0,0,DF,c8b3a472
427,David Raum,2023-2024,25,de GER,RB Leipzig,de Bundesliga,31,2739,30.4,31,0,2,2,8,10,2,0,0,0,DF,7d450ed3
428,Rocco Reitz,2023-2024,21,de GER,Gladbach,de Bundesliga,34,2136,23.7,24,10,0,6,3,9,6,0,0,0,MF,cc971106
429,Marco Reus,2023-2024,34,de GER,Dortmund,de Bundesliga,26,1601,17.8,18,8,6,6,8,14,6,0,0,0,MFFW,36a3ff67
430,Elvis Rexhbeçaj,2023-2024,25,xk KVX,Augsburg,de Bundesliga,25,1985,22.1,24,1,1,2,0,2,1,1,1,0,MF,1ae836b1
431,Gio Reyna,2023-2024,20,us USA,Dortmund,de Bundesliga,11,280,3.1,1,10,4,0,0,0,0,0,0,0,MFFW,7fa4e703
432,Marco Richter,2023-2024,25,de GER,Mainz 05,de Bundesliga,20,717,8.0,7,13,9,1,0,1,1,0,0,0,MFFW,f972644c
433,Clemens Riedel,2023-2024,20,de GER,Darmstadt 98,de Bundesliga,14,755,8.4,9,5,6,0,0,0,0,0,0,0,DF,77cfae67
434,Manuel Riemann,2023-2024,34,de GER,Bochum,de Bundesliga,33,2970,33.0,33,0,0,0,0,0,0,0,0,0,GK,9f941969
435,Lasse Rieß,2023-2024,22,de GER,Mainz 05,de Bundesliga,0,,,0,0,21,,,,,,,,GK,25877714
436,Cimo Röcker,2023-2024,29,de GER,Werder Bremen,de Bundesliga,0,,,0,0,11,,,,,,,,DF,611b1aae
437,Sebastian Rode,2023-2024,32,de GER,Eint Frankfurt,de Bundesliga,8,61,0.7,1,7,0,0,0,0,0,0,0,0,MF,e12b0b5b
438,Rogério,2023-2024,25,br BRA,Wolfsburg,de Bundesliga,13,906,10.1,10,3,3,1,0,1,1,0,0,0,DF,10e7f486
439,Merlin Röhl,2023-2024,21,de GER,Freiburg,de Bundesliga,24,1477,16.4,17,7,3,2,4,6,2,0,0,0,MFFW,1f2c7b55
440,Hugo Rölleke,2023-2024,18,de GER,Bochum,de Bundesliga,0,,,0,0,2,,,,,,,,GK,842023c5
441,Moritz Römling,2023-2024,22,de GER,Bochum,de Bundesliga,0,,,0,0,2,,,,,,,,FW,b5f8aae9
442,Frank Ronstadt,2023-2024,26,de GER,Darmstadt 98,de Bundesliga,4,76,0.8,0,4,2,0,0,0,0,0,0,0,DFMF,51d29173
443,Max Rosenfelder,2023-2024,20,de GER,Freiburg,de Bundesliga,0,,,0,0,1,,,,,,,,DF,b6ceba6b
444,Anthony Rouault,2023-2024,22,fr FRA,Stuttgart,de Bundesliga,22,1010,11.2,11,11,4,0,2,2,0,0,0,0,DF,9b545925
445,Jérôme Roussillon,2023-2024,30,fr FRA,Union Berlin,de Bundesliga,23,752,8.4,8,15,3,0,1,1,0,0,0,0,DF,13203c45
446,Frederik Rønnow,2023-2024,30,dk DEN,Union Berlin,de Bundesliga,33,2970,33.0,33,0,0,0,0,0,0,0,0,0,GK,a70b8345
447,Fabian Rüdlin,2023-2024,26,de GER,Freiburg,de Bundesliga,1,7,0.1,0,1,7,0,0,0,0,0,0,0,MF,96cfb5e2
448,Julian Ryerson,2023-2024,25,no NOR,Dortmund,de Bundesliga,21,1767,19.6,20,1,3,4,1,5,4,0,0,0,DF,009a4f60
449,Marcel Sabitzer,2023-2024,29,at AUT,Dortmund,de Bundesliga,25,1961,21.8,23,2,2,4,3,7,3,1,1,0,MF,e280527c
450,Roland Sallai,2023-2024,26,hu HUN,Freiburg,de Bundesliga,27,1840,20.4,22,5,0,3,2,5,3,0,1,1,MFFW,bf075f6b
451,Diadie Samassékou,2023-2024,27,ml MLI,Hoffenheim,de Bundesliga,1,1,0.0,0,1,10,0,0,0,0,0,0,0,MF,08593525
452,Jadon Sancho,2023-2024,23,eng ENG,Dortmund,de Bundesliga,14,947,10.5,11,3,2,2,2,4,2,0,0,0,FWMF,dbf053da
453,Leroy Sané,2023-2024,27,de GER,Bayern Munich,de Bundesliga,27,2137,23.7,25,2,0,8,11,19,8,0,0,0,FW,2b114be3
454,Mohamed Sankoh,2023-2024,19,nl NED,Stuttgart,de Bundesliga,0,,,0,0,1,,,,,,,,FW,be625686
455,Kauã Santos,2023-2024,20,br BRA,Eint Frankfurt,de Bundesliga,0,,,0,0,2,,,,,,,,GK,c7c50cb5
456,Amin Sarr,2023-2024,22,se SWE,Wolfsburg,de Bundesliga,14,386,4.3,2,12,6,0,0,0,0,0,0,0,FWMF,d5326924
457,Bouna Sarr,2023-2024,31,sn SEN,Bayern Munich,de Bundesliga,2,106,1.2,1,1,8,0,0,0,0,0,0,0,DF,1a4b9094
458,Kein Sato,2023-2024,22,jp JPN,Werder Bremen,de Bundesliga,0,,,0,0,3,,,,,,,,FW,b4e90a02
459,Joe Scally,2023-2024,20,us USA,Gladbach,de Bundesliga,31,2236,24.8,25,6,3,1,4,5,1,0,0,0,DF,236f02cd
460,András Schäfer,2023-2024,24,hu HUN,Union Berlin,de Bundesliga,20,1214,13.5,14,6,0,1,2,3,1,0,0,0,MF,049751d7
461,Patrik Schick,2023-2024,27,cz CZE,Leverkusen,de Bundesliga,20,1063,11.8,12,8,4,7,0,7,6,1,1,0,FW,5d4f7d61
462,Stefan Schimmer,2023-2024,29,de GER,Heidenheim,de Bundesliga,16,153,1.7,0,16,18,0,1,1,0,0,0,0,MFFW,395bbb60
463,Xaver Schlager,2023-2024,25,at AUT,RB Leipzig,de Bundesliga,29,2477,27.5,29,0,0,0,5,5,0,0,0,0,MF,8f056768
464,Tim Schleinitz,2023-2024,18,de GER,Union Berlin,de Bundesliga,0,,,0,0,1,,,,,,,,MF,77e4e9a1
465,Keven Schlotterbeck,2023-2024,26,de GER,2 Teams,de Bundesliga,27,2185,24.3,24,3,3,5,1,6,5,0,0,0,DF,f6bdc830
466,Nico Schlotterbeck,2023-2024,23,de GER,Dortmund,de Bundesliga,33,2859,31.8,32,1,1,2,1,3,2,0,0,0,DF,34e12499
467,Romano Schmid,2023-2024,23,at AUT,Werder Bremen,de Bundesliga,33,2601,28.9,30,3,0,4,6,10,4,0,0,0,MFFW,220ace7e
468,Kenneth Schmidt,2023-2024,21,de GER,Freiburg,de Bundesliga,5,68,0.8,0,5,7,0,0,0,0,0,0,0,DF,7d31f1cb
469,Benno Schmitz,2023-2024,28,de GER,Köln,de Bundesliga,22,1155,12.8,13,9,8,0,1,1,0,0,0,0,DF,ad00b1a8
470,Fabian Schnellhardt,2023-2024,29,de GER,Darmstadt 98,de Bundesliga,10,235,2.6,2,8,13,0,0,0,0,0,0,0,MF,8575037f
471,Florian Schock,2023-2024,22,de GER,Stuttgart,de Bundesliga,0,,,0,0,3,,,,,,,,GK,14abb0e6
472,Max Scholze,2023-2024,18,de GER,Bayern Munich,de Bundesliga,0,,,0,0,1,,,,,,,,FW,2cddbf88
473,Jan Schöppner,2023-2024,24,de GER,Heidenheim,de Bundesliga,26,1998,22.2,23,3,8,2,2,4,2,0,0,0,MF,932bfcac
474,Marcel Schuhen,2023-2024,30,de GER,Darmstadt 98,de Bundesliga,31,2790,31.0,31,0,2,0,0,0,0,0,0,0,GK,5fa2e0cf
475,Philipp Schulze,2023-2024,20,de GER,Wolfsburg,de Bundesliga,0,,,0,0,4,,,,,,,,GK,f79759b4
476,Marvin Schwäbe,2023-2024,28,de GER,Köln,de Bundesliga,34,3060,34.0,34,0,0,0,0,0,0,0,0,0,GK,87436846
477,Alexander Schwolow,2023-2024,31,de GER,Union Berlin,de Bundesliga,1,90,1.0,1,0,28,0,0,0,0,0,0,0,GK,0d55d942
478,Dennis Seimen,2023-2024,17,de GER,Stuttgart,de Bundesliga,0,,,0,0,6,,,,,,,,GK,2b1e148e
479,Nicolas Seiwald,2023-2024,22,at AUT,RB Leipzig,de Bundesliga,21,718,8.0,6,15,13,0,2,2,0,0,0,0,MF,28c6e925
480,Davie Selke,2023-2024,28,de GER,Köln,de Bundesliga,19,1265,14.1,16,3,1,6,0,6,6,0,0,0,FW,1238a3f9
481,Benjamin Šeško,2023-2024,20,si SVN,RB Leipzig,de Bundesliga,31,1526,17.0,17,14,2,14,2,16,14,0,0,0,FW,3260690c
482,Kevin Sessa,2023-2024,23,de GER,Heidenheim,de Bundesliga,30,1011,11.2,7,23,2,3,0,3,3,0,0,0,MFFW,fd82af8c
483,Aaron Seydel,2023-2024,27,de GER,Darmstadt 98,de Bundesliga,16,619,6.9,5,11,2,1,0,1,1,0,0,0,FW,85b6462d
484,Tim Siersleben,2023-2024,23,de GER,Heidenheim,de Bundesliga,14,910,10.1,10,4,19,0,0,0,0,0,0,0,DF,f761c901
485,Kiliann Sildillia,2023-2024,21,fr FRA,Freiburg,de Bundesliga,27,1806,20.1,20,7,4,0,1,1,0,0,0,0,DF,313254a3
486,Mohamed Simakan,2023-2024,23,fr FRA,RB Leipzig,de Bundesliga,32,2138,23.8,23,9,0,2,3,5,2,0,0,0,DF,fcb27134
487,Simon Simoni,2023-2024,19,al ALB,Eint Frankfurt,de Bundesliga,0,,,0,0,1,,,,,,,,GK,7c0a8d2f
488,Xavi Simons,2023-2024,20,nl NED,RB Leipzig,de Bundesliga,32,2653,29.5,32,0,0,8,11,19,7,1,2,1,MF,da4d670f
489,Tobias Sippel,2023-2024,35,de GER,Gladbach,de Bundesliga,0,,,0,0,4,,,,,,,,GK,0d8a37c2
490,Tim Skarke,2023-2024,26,de GER,Darmstadt 98,de Bundesliga,30,2404,26.7,29,1,0,8,0,8,8,0,0,0,FWDF,65857fdf
491,Ellyes Skhiri,2023-2024,28,tn TUN,Eint Frankfurt,de Bundesliga,27,2168,24.1,24,3,0,2,2,4,2,0,0,0,MF,c2211709
492,Robert Skov,2023-2024,27,dk DEN,Hoffenheim,de Bundesliga,25,1260,14.0,14,11,6,3,4,7,3,0,0,0,DFFW,ff98492b
493,Hrvoje Smolčić,2023-2024,22,hr CRO,Eint Frankfurt,de Bundesliga,11,347,3.9,3,8,20,1,0,1,1,0,0,0,DF,c967f6b8
494,Danilo Soares,2023-2024,31,br BRA,Bochum,de Bundesliga,5,351,3.9,3,2,11,0,0,0,0,0,0,0,DF,c05f2f8c
495,Borna Sosa,2023-2024,25,hr CRO,Stuttgart,de Bundesliga,2,46,0.5,0,2,0,0,0,0,0,0,0,0,FWDF,af0d79a9
496,Anton Stach,2023-2024,24,de GER,2 Teams,de Bundesliga,33,2491,27.7,28,5,0,2,3,5,2,0,0,0,MF,0f59a7bf
497,Jens Stage,2023-2024,26,dk DEN,Werder Bremen,de Bundesliga,30,2327,25.9,26,4,0,3,1,4,3,0,0,0,MF,1fffae99
498,Josip Stanišić,2023-2024,23,hr CRO,Leverkusen,de Bundesliga,20,1261,14.0,13,7,12,3,1,4,3,0,0,0,DF,7ed08d5c
499,Niklas Stark,2023-2024,28,de GER,Werder Bremen,de Bundesliga,17,1088,12.1,12,5,3,2,0,2,2,0,0,0,DF,aad48be9
500,Pascal Stenzel,2023-2024,27,de GER,Stuttgart,de Bundesliga,23,1064,11.8,14,9,9,0,5,5,0,0,0,0,DF,99f7e9aa
501,Leonidas Stergiou,2023-2024,21,ch SUI,Stuttgart,de Bundesliga,15,594,6.6,6,9,17,1,0,1,1,0,0,0,DF,08391d76
502,Angelo Stiller,2023-2024,22,de GER,2 Teams,de Bundesliga,32,2778,30.9,31,1,0,1,5,6,1,0,0,0,MF,3b1ed320
503,Kevin Stöger,2023-2024,29,at AUT,Bochum,de Bundesliga,32,2668,29.6,32,0,0,7,10,17,3,4,4,0,MF,e5649a78
504,Filip Stojilković,2023-2024,23,ch SUI,Darmstadt 98,de Bundesliga,6,154,1.7,0,6,2,0,0,0,0,0,0,0,FWMF,0cbe584d
505,Niklas Süle,2023-2024,27,de GER,Dortmund,de Bundesliga,23,1514,16.8,14,9,9,1,0,1,1,0,0,0,DF,e33c06cf
506,Mattias Svanberg,2023-2024,24,se SWE,Wolfsburg,de Bundesliga,25,1715,19.1,20,5,4,1,3,4,1,0,0,0,MF,92d83c27
507,Attila Szalai,2023-2024,25,hu HUN,2 Teams,de Bundesliga,7,391,4.3,4,3,26,0,0,0,0,0,0,0,DF,50ff205b
508,Jonathan Tah,2023-2024,27,de GER,Leverkusen,de Bundesliga,31,2631,29.2,30,1,2,4,1,5,4,0,0,0,DF,bd142efb
509,Japhet Tanganga,2023-2024,24,eng ENG,Augsburg,de Bundesliga,0,,,0,0,1,,,,,,,,DF,e9971f2d
510,Edmond Tapsoba,2023-2024,24,bf BFA,Leverkusen,de Bundesliga,28,2087,23.2,23,5,2,0,1,1,0,0,0,0,DF,a73c8f95
511,Mathys Tel,2023-2024,18,fr FRA,Bayern Munich,de Bundesliga,30,1050,11.7,6,24,4,7,5,12,7,0,0,0,FWMF,829aa60c
512,Nathan Tella,2023-2024,24,ng NGA,Leverkusen,de Bundesliga,24,819,9.1,8,16,8,5,2,7,5,0,0,0,DFMF,f1e94cd6
513,Norman Theuerkauf,2023-2024,36,de GER,Heidenheim,de Bundesliga,25,1259,14.0,14,11,8,0,1,1,0,0,0,0,MFDF,0cbf4c54
514,Niclas Thiede,2023-2024,24,de GER,Bochum,de Bundesliga,0,,,0,0,20,,,,,,,,GK,cac55e10
515,Jan Thielmann,2023-2024,21,de GER,Köln,de Bundesliga,22,1579,17.5,20,2,1,1,0,1,1,0,0,0,FWDF,fd53759d
516,Denis Thomalla,2023-2024,30,de GER,Heidenheim,de Bundesliga,21,446,5.0,3,18,5,0,0,0,0,0,0,0,MFFW,b9ac6e0e
517,Phillip Tietz,2023-2024,26,de GER,Augsburg,de Bundesliga,34,2382,26.5,31,3,0,8,4,12,8,0,0,0,FW,3397e7b5
518,Steffen Tigges,2023-2024,25,de GER,Köln,de Bundesliga,25,727,8.1,6,19,4,3,0,3,3,0,0,0,FW,6b8887c2
519,Umut Tohumcu,2023-2024,18,de GER,Hoffenheim,de Bundesliga,20,1011,11.2,12,8,6,0,2,2,0,0,0,0,MF,e547d3cf
520,Tiago Tomás,2023-2024,21,pt POR,Wolfsburg,de Bundesliga,26,1032,11.5,11,15,2,1,1,2,1,0,0,0,FWMF,b492126a
521,Fabio Torsiello,2023-2024,18,it ITA,Darmstadt 98,de Bundesliga,10,156,1.7,1,9,7,0,0,0,0,0,0,0,FWDF,9b5d89b3
522,Lucas Tousart,2023-2024,26,fr FRA,Union Berlin,de Bundesliga,23,1572,17.5,18,5,3,0,0,0,0,0,0,0,MF,71ec39ef
523,Omar Traoré,2023-2024,25,de GER,Heidenheim,de Bundesliga,31,2472,27.5,29,2,1,0,2,2,0,0,0,0,DF,f44e8a73
524,Kevin Trapp,2023-2024,33,de GER,Eint Frankfurt,de Bundesliga,32,2880,32.0,32,0,0,0,0,0,0,0,0,0,GK,ce17b5eb
525,Christopher Trimmel,2023-2024,36,at AUT,Union Berlin,de Bundesliga,26,1646,18.3,19,7,6,0,2,2,0,0,0,0,DF,056d2d95
526,Tuta,2023-2024,24,br BRA,Eint Frankfurt,de Bundesliga,30,2600,28.9,30,0,1,1,2,3,1,0,0,0,DF,35d64857
527,Lukas Ullrich,2023-2024,19,de GER,Gladbach,de Bundesliga,4,47,0.5,0,4,2,0,0,0,0,0,0,0,DFFW,d646c218
528,Sven Ulreich,2023-2024,34,de GER,Bayern Munich,de Bundesliga,11,990,11.0,11,0,21,0,0,0,0,0,0,0,GK,7d3e7da6
529,Deniz Undav,2023-2024,27,de GER,Stuttgart,de Bundesliga,30,2089,23.2,23,7,0,18,10,28,18,0,1,1,FWMF,dd549382
530,Dayot Upamecano,2023-2024,24,fr FRA,Bayern Munich,de Bundesliga,25,1762,19.6,19,6,3,1,0,1,1,0,0,0,DF,d248cd8f
531,Mark Uth,2023-2024,31,de GER,Köln,de Bundesliga,11,373,4.1,3,8,2,0,1,1,0,0,0,0,MFFW,a3ddb1b9
532,Josha Vagnoman,2023-2024,22,de GER,Stuttgart,de Bundesliga,18,1183,13.1,12,6,0,2,2,4,2,0,0,0,DF,fb377d11
533,Ruben Vargas,2023-2024,24,ch SUI,Augsburg,de Bundesliga,31,1962,21.8,25,6,0,4,5,9,4,0,0,0,MFFW,6ecbddf6
534,Miloš Veljković,2023-2024,27,rs SRB,Werder Bremen,de Bundesliga,23,1920,21.3,21,2,1,2,1,3,2,0,0,0,DF,a5ae8f8e
535,Yorbe Vertessen,2023-2024,22,be BEL,Union Berlin,de Bundesliga,13,593,6.6,7,6,2,3,2,5,3,0,0,0,FWMF,e8ef59da
536,Oscar Vilhelmsson,2023-2024,19,se SWE,Darmstadt 98,de Bundesliga,26,1374,15.3,16,10,2,4,1,5,4,0,0,0,FWMF,e7f4869a
537,Kevin Vogt,2023-2024,31,de GER,2 Teams,de Bundesliga,32,2642,29.4,30,2,0,0,0,0,0,0,0,0,DF,1d8e9add
538,Kevin Volland,2023-2024,31,de GER,Union Berlin,de Bundesliga,26,1345,14.9,17,9,1,3,4,7,1,2,3,1,FWMF,64f69877
539,Aster Vranckx,2023-2024,20,be BEL,Wolfsburg,de Bundesliga,24,1153,12.8,12,12,3,0,0,0,0,0,0,0,MF,f86cd5df
540,Simon Walde,2023-2024,18,de GER,Gladbach,de Bundesliga,0,,,0,0,3,,,,,,,,DF,2dfb482b
541,Luca Waldschmidt,2023-2024,27,de GER,Köln,de Bundesliga,22,1146,12.7,14,8,0,3,0,3,3,0,1,1,MFFW,e5a35ae9
542,Kjell-Arik Wätjen,2023-2024,17,de GER,Dortmund,de Bundesliga,2,105,1.2,1,1,3,0,1,1,0,0,0,0,MFFW,0e006cae
543,Wout Weghorst,2023-2024,30,nl NED,Hoffenheim,de Bundesliga,28,1977,22.0,24,4,1,7,3,10,6,1,1,0,FW,c4e87b8b
544,Julian Weigl,2023-2024,27,de GER,Gladbach,de Bundesliga,31,2764,30.7,31,0,0,2,3,5,0,2,2,0,MF,346d51d9
545,Nelson Weiper,2023-2024,18,de GER,Mainz 05,de Bundesliga,5,124,1.4,1,4,2,0,0,0,0,0,0,0,FWMF,231c67ff
546,Mitchell Weiser,2023-2024,29,de GER,Werder Bremen,de Bundesliga,30,2636,29.3,30,0,1,3,7,10,3,0,0,0,DFMF,30c220c3
547,Noah Weißhaupt,2023-2024,21,de GER,Freiburg,de Bundesliga,24,759,8.4,6,18,3,1,2,3,1,0,0,0,DFFW,dd676a97
548,Timo Werner,2023-2024,27,de GER,RB Leipzig,de Bundesliga,8,207,2.3,2,6,4,2,0,2,1,1,1,0,FWMF,49fe9070
549,Silvan Widmer,2023-2024,30,ch SUI,Mainz 05,de Bundesliga,20,1242,13.8,13,7,5,1,3,4,1,0,0,0,DF,f68b64fc
550,Lasse Wilhelm,2023-2024,20,de GER,Mainz 05,de Bundesliga,0,,,0,0,4,,,,,,,,DF,ae016ec7
